event_id,timestamp,event_type,severity,source_ip,destination_device,status,location
4357,2025-01-30 07:18:00,Phishing Attempt,Low,99.126.182.197,Device-16,Failed,Egypt
4358,2025-02-13 08:35:00,Phishing Attempt,High,19.14.133.116,Device-6,Successful,KSA
4359,2025-02-02 07:31:00,Port Scan,Low,123.248.114.76,Device-34,Failed,Germany
4360,2025-02-15 16:29:00,Malware,Low,187.38.14.184,Device-33,Successful,KSA
4361,2025-01-25 20:40:00,Port Scan,Low,80.121.176.177,Device-31,Failed,Germany
4362,2025-02-15 10:18:00,Phishing Attempt,High,100.128.123.178,Device-49,Allowed,UAE
4363,2025-02-11 04:15:00,Brute Force,Low,242.185.146.115,Device-34,Blocked,UAE
4364,2025-02-11 04:25:00,Malware,Low,42.52.237.35,Device-7,Allowed,KSA
4365,2025-01-24 15:22:00,Port Scan,Low,106.164.253.116,Device-29,Blocked,KSA
4366,2025-02-01 05:37:00,Brute Force,Low,250.2.92.237,Device-13,Allowed,KSA
4367,2025-01-15 14:11:00,Brute Force,Critical,132.250.206.97,Device-24,Allowed,Unknown
4368,2025-02-11 18:27:00,Failed Login,Medium,180.196.102.6,Device-32,Successful,UAE
4369,2025-01-25 21:39:00,Failed Login,Medium,72.57.43.171,Device-37,Blocked,UAE
4370,2025-02-26 01:15:00,Phishing Attempt,Critical,190.68.248.110,Device-47,Blocked,UAE
4371,2025-02-22 18:54:00,Port Scan,Low,128.254.185.232,Device-14,Allowed,Germany
4372,2025-02-23 00:25:00,Port Scan,Medium,145.20.58.111,Device-45,Blocked,Unknown
4373,2025-01-24 17:15:00,Port Scan,High,72.205.163.10,Device-9,Allowed,UAE
4374,2025-01-22 05:53:00,Phishing Attempt,Low,178.51.16.134,Device-33,Blocked,Germany
4375,2025-01-11 15:03:00,Port Scan,Medium,199.13.178.44,Device-42,Allowed,USA
4376,2025-02-12 09:05:00,Firewall Block,Medium,212.146.238.227,Device-5,Allowed,USA
4377,2025-02-21 07:35:00,Brute Force,Low,111.121.189.235,Device-4,Failed,KSA
4378,2025-01-18 02:58:00,Malware,Low,112.130.41.249,Device-1,Blocked,Egypt
4379,2025-02-28 06:32:00,Malware,Low,226.8.99.162,Device-7,Failed,KSA
4380,2025-02-25 08:12:00,Malware,High,11.33.102.242,Device-17,Blocked,KSA
4381,2025-01-19 16:31:00,Brute Force,Low,55.148.171.8,Device-49,Successful,Unknown
4382,2025-02-26 18:33:00,Phishing Attempt,Low,71.248.139.37,Device-22,Blocked,UAE
4383,2025-01-19 11:11:00,Malware,Low,147.100.27.16,Device-7,Allowed,UAE
4384,2025-01-24 10:21:00,Malware,High,29.247.76.190,Device-12,Successful,USA
4385,2025-01-18 02:49:00,Firewall Block,Medium,152.171.174.129,Device-27,Allowed,USA
4386,2025-02-19 20:17:00,Malware,Low,33.222.167.207,Device-42,Successful,Egypt
4387,2025-02-04 20:08:00,Port Scan,Low,42.32.198.114,Device-31,Allowed,KSA
4388,2025-01-29 20:58:00,Firewall Block,Low,175.109.185.197,Device-11,Failed,Unknown
4389,2025-02-27 16:10:00,Brute Force,Critical,217.206.239.23,Device-1,Blocked,USA
4390,2025-02-20 13:37:00,Brute Force,Medium,66.144.137.54,Device-37,Allowed,KSA
4391,2025-02-10 12:16:00,Brute Force,Low,179.167.156.237,Device-23,Successful,KSA
4392,2025-02-02 20:44:00,Malware,Critical,69.103.153.125,Device-10,Successful,KSA
4393,2025-02-28 16:03:00,Firewall Block,Low,11.190.146.171,Device-48,Successful,USA
4394,2025-01-23 14:24:00,Failed Login,Critical,110.203.137.213,Device-34,Failed,Unknown
4395,2025-02-20 17:20:00,Malware,Low,2.29.57.221,Device-19,Allowed,USA
4396,2025-01-03 16:58:00,Failed Login,Critical,242.171.244.86,Device-42,Failed,Egypt
4397,2025-02-27 17:24:00,Failed Login,Medium,218.11.239.243,Device-44,Allowed,USA
4398,2025-01-07 03:46:00,Port Scan,Low,168.160.41.191,Device-18,Blocked,Germany
4399,2025-01-04 09:46:00,Failed Login,Low,131.244.108.102,Device-48,Allowed,KSA
4400,2025-01-15 01:32:00,Brute Force,Low,43.217.223.44,Device-18,Allowed,USA
4401,2025-01-20 14:11:00,Phishing Attempt,Low,129.61.7.19,Device-37,Blocked,KSA
4402,2025-02-05 13:21:00,Port Scan,High,211.133.79.241,Device-10,Failed,Egypt
4403,2025-02-20 14:07:00,Malware,High,9.99.108.64,Device-37,Allowed,Germany
4404,2025-03-01 00:54:00,Failed Login,High,229.134.207.43,Device-30,Failed,Egypt
4405,2025-02-07 17:50:00,Brute Force,Medium,28.153.171.183,Device-40,Successful,UAE
4406,2025-01-25 19:43:00,Brute Force,Critical,60.249.233.136,Device-38,Failed,Egypt
4407,2025-02-27 19:04:00,Firewall Block,High,77.144.56.98,Device-13,Allowed,Unknown
4408,2025-02-06 14:57:00,Brute Force,Low,229.48.143.4,Device-47,Successful,Germany
4409,2025-02-17 03:45:00,Malware,Low,116.83.152.175,Device-40,Blocked,Egypt
4410,2025-02-23 20:57:00,Failed Login,Medium,45.164.215.78,Device-34,Successful,USA
4411,2025-01-13 09:16:00,Malware,Medium,153.203.96.211,Device-11,Blocked,KSA
4412,2025-02-06 10:44:00,Port Scan,Low,42.5.244.85,Device-50,Allowed,Unknown
4413,2025-01-20 21:46:00,Failed Login,Medium,193.129.195.84,Device-38,Allowed,Unknown
4414,2025-02-21 05:14:00,Failed Login,Medium,54.233.245.68,Device-42,Failed,KSA
4415,2025-02-08 09:03:00,Brute Force,Medium,191.111.185.129,Device-30,Failed,USA
4416,2025-02-04 07:34:00,Malware,High,190.219.62.170,Device-30,Allowed,Unknown
4417,2025-02-03 15:31:00,Phishing Attempt,High,30.3.152.137,Device-50,Allowed,UAE
4418,2025-02-04 23:01:00,Firewall Block,Medium,70.150.98.97,Device-36,Failed,Germany
4419,2025-02-28 00:29:00,Firewall Block,Low,5.162.188.218,Device-6,Failed,Germany
4420,2025-01-14 15:58:00,Malware,Medium,14.144.56.251,Device-24,Allowed,UAE
4421,2025-01-25 02:04:00,Failed Login,Low,81.40.242.153,Device-36,Blocked,USA
4422,2025-01-23 21:57:00,Brute Force,Low,208.9.238.67,Device-9,Allowed,UAE
4423,2025-01-22 00:48:00,Firewall Block,Critical,212.177.162.34,Device-50,Blocked,KSA
4424,2025-02-24 23:37:00,Phishing Attempt,Medium,159.89.247.254,Device-30,Allowed,KSA
4425,2025-01-14 18:13:00,Phishing Attempt,Low,85.196.201.32,Device-29,Allowed,Unknown
4426,2025-01-05 10:11:00,Firewall Block,Low,144.213.187.187,Device-50,Allowed,KSA
4427,2025-02-10 02:09:00,Phishing Attempt,Medium,28.32.50.149,Device-43,Successful,UAE
4428,2025-02-04 16:46:00,Brute Force,Low,235.109.71.162,Device-21,Blocked,Unknown
4429,2025-01-04 21:14:00,Failed Login,High,54.32.113.189,Device-34,Blocked,Germany
4430,2025-01-01 08:29:00,Failed Login,High,5.75.152.184,Device-40,Failed,Germany
4431,2025-01-24 13:20:00,Port Scan,Low,192.206.25.228,Device-2,Failed,KSA
4432,2025-02-07 21:24:00,Brute Force,Medium,18.204.23.147,Device-3,Successful,Egypt
4433,2025-01-01 10:43:00,Phishing Attempt,Low,227.91.24.192,Device-21,Successful,Unknown
4434,2025-02-12 06:44:00,Port Scan,Low,251.46.168.225,Device-25,Blocked,UAE
4435,2025-02-22 08:04:00,Failed Login,Low,167.179.166.116,Device-35,Blocked,Egypt
4436,2025-02-10 16:58:00,Malware,Low,213.156.6.90,Device-16,Failed,Egypt
4437,2025-01-07 05:22:00,Failed Login,High,251.209.130.183,Device-19,Blocked,KSA
4438,2025-02-03 01:05:00,Firewall Block,Medium,232.137.151.210,Device-23,Blocked,USA
4439,2025-02-07 11:37:00,Phishing Attempt,Low,8.13.197.138,Device-43,Allowed,Unknown
4440,2025-01-03 23:15:00,Port Scan,Medium,228.167.132.154,Device-28,Failed,UAE
4441,2025-02-28 14:29:00,Malware,Medium,63.148.13.102,Device-49,Failed,Unknown
4442,2025-02-23 07:23:00,Malware,High,111.133.243.142,Device-45,Blocked,USA
4443,2025-01-25 23:41:00,Malware,Low,12.165.193.6,Device-12,Allowed,Unknown
4444,2025-02-18 21:09:00,Malware,Low,13.164.68.215,Device-6,Allowed,KSA
4445,2025-01-17 03:07:00,Phishing Attempt,Medium,120.203.229.87,Device-32,Allowed,KSA
4446,2025-02-25 22:24:00,Failed Login,Low,185.251.64.55,Device-9,Allowed,Egypt
4447,2025-01-24 12:12:00,Firewall Block,Low,86.92.192.102,Device-39,Blocked,Germany
4448,2025-01-26 05:32:00,Firewall Block,Medium,130.12.136.197,Device-37,Failed,Germany
4449,2025-02-27 05:47:00,Phishing Attempt,Medium,135.211.227.4,Device-36,Failed,USA
4450,2025-01-20 01:50:00,Firewall Block,Medium,125.45.74.91,Device-16,Failed,KSA
4451,2025-02-07 05:57:00,Phishing Attempt,High,99.176.155.206,Device-37,Blocked,KSA
4452,2025-02-15 13:41:00,Phishing Attempt,Medium,245.137.243.138,Device-49,Blocked,Germany
4453,2025-02-15 01:53:00,Failed Login,Medium,235.172.177.226,Device-24,Successful,USA
4454,2025-02-11 10:58:00,Firewall Block,High,160.30.129.210,Device-17,Blocked,USA
4455,2025-01-30 11:20:00,Port Scan,Low,162.109.10.116,Device-5,Failed,USA
4456,2025-02-20 16:41:00,Firewall Block,High,210.97.13.6,Device-43,Allowed,Unknown
4457,2025-02-05 17:32:00,Firewall Block,Medium,48.58.136.164,Device-19,Allowed,Germany
4458,2025-01-08 21:37:00,Brute Force,High,217.4.115.54,Device-1,Successful,Germany
4459,2025-02-11 04:26:00,Brute Force,Low,158.81.246.192,Device-27,Successful,USA
4460,2025-01-10 17:15:00,Brute Force,Low,194.159.131.50,Device-35,Blocked,Egypt
4461,2025-02-16 10:15:00,Phishing Attempt,Low,61.218.78.19,Device-32,Allowed,UAE
4462,2025-01-20 15:09:00,Malware,Low,215.240.219.160,Device-42,Blocked,KSA
4463,2025-02-11 23:55:00,Phishing Attempt,Medium,155.204.135.249,Device-15,Allowed,UAE
4464,2025-02-14 10:19:00,Malware,Medium,86.32.107.70,Device-28,Successful,KSA
4465,2025-02-18 03:22:00,Malware,Critical,51.251.63.137,Device-32,Allowed,Unknown
4466,2025-02-10 11:06:00,Failed Login,Medium,47.236.49.245,Device-35,Allowed,Egypt
4467,2025-02-03 14:21:00,Brute Force,Medium,122.146.173.32,Device-20,Failed,KSA
4468,2025-01-30 02:22:00,Firewall Block,Medium,51.245.29.102,Device-38,Successful,UAE
4469,2025-01-19 07:10:00,Port Scan,Medium,16.121.114.141,Device-1,Blocked,Unknown
4470,2025-02-17 05:28:00,Port Scan,High,218.186.128.106,Device-41,Successful,USA
4471,2025-02-24 04:54:00,Malware,Medium,13.43.78.159,Device-44,Allowed,KSA
4472,2025-02-26 13:16:00,Malware,Critical,236.79.167.147,Device-1,Successful,Germany
4473,2025-01-20 15:27:00,Phishing Attempt,Low,145.73.114.96,Device-6,Successful,Unknown
4474,2025-02-06 12:26:00,Phishing Attempt,Low,138.69.111.67,Device-37,Allowed,Egypt
4475,2025-01-24 04:59:00,Malware,High,244.15.145.48,Device-2,Allowed,Egypt
4476,2025-01-06 10:09:00,Firewall Block,Low,104.42.227.228,Device-27,Blocked,KSA
4477,2025-01-06 08:16:00,Port Scan,Low,152.58.136.22,Device-8,Blocked,KSA
4478,2025-02-10 09:51:00,Malware,Medium,55.53.69.144,Device-30,Blocked,UAE
4479,2025-02-02 08:09:00,Port Scan,High,57.27.235.150,Device-16,Failed,Unknown
4480,2025-02-20 07:57:00,Port Scan,Low,142.108.57.15,Device-27,Successful,KSA
4481,2025-01-27 16:27:00,Malware,Medium,198.204.209.76,Device-5,Successful,KSA
4482,2025-01-26 18:37:00,Brute Force,Low,209.95.46.122,Device-41,Failed,Unknown
4483,2025-01-08 20:56:00,Port Scan,Medium,108.135.228.213,Device-37,Successful,Unknown
4484,2025-02-28 20:40:00,Brute Force,High,114.57.7.229,Device-34,Allowed,KSA
4485,2025-01-15 22:00:00,Failed Login,Low,216.105.12.88,Device-16,Failed,Egypt
4486,2025-01-29 12:03:00,Firewall Block,Low,84.105.71.66,Device-36,Allowed,Egypt
4487,2025-01-01 11:04:00,Brute Force,Low,151.230.113.43,Device-38,Blocked,UAE
4488,2025-01-07 09:19:00,Phishing Attempt,Low,93.140.195.4,Device-50,Allowed,Unknown
4489,2025-01-03 09:05:00,Port Scan,Medium,149.168.148.166,Device-25,Failed,UAE
4490,2025-01-29 18:40:00,Failed Login,High,210.96.110.241,Device-16,Successful,Germany
4491,2025-01-18 13:06:00,Failed Login,Low,38.112.162.179,Device-14,Allowed,USA
4492,2025-02-03 16:43:00,Brute Force,Low,204.32.113.100,Device-4,Allowed,USA
4493,2025-02-12 13:07:00,Brute Force,High,100.10.69.108,Device-44,Blocked,KSA
4494,2025-01-24 11:01:00,Port Scan,Low,148.178.10.77,Device-29,Successful,KSA
4495,2025-01-23 10:06:00,Failed Login,Low,157.254.238.56,Device-27,Successful,Germany
4496,2025-02-09 21:46:00,Phishing Attempt,Medium,185.175.228.179,Device-4,Successful,Unknown
4497,2025-01-22 11:16:00,Malware,High,209.33.69.217,Device-31,Blocked,KSA
4498,2025-01-09 04:39:00,Malware,Medium,141.228.224.19,Device-2,Successful,Egypt
4499,2025-01-07 21:03:00,Phishing Attempt,Low,148.226.50.75,Device-14,Allowed,Germany
4500,2025-01-31 02:54:00,Malware,Medium,37.185.151.11,Device-33,Successful,Germany
4501,2025-01-18 03:04:00,Failed Login,Medium,72.206.206.53,Device-8,Failed,KSA
4502,2025-02-02 09:43:00,Firewall Block,Medium,2.76.67.2,Device-4,Blocked,KSA
4503,2025-01-23 21:01:00,Malware,Medium,52.31.255.14,Device-50,Allowed,Unknown
4504,2025-01-06 04:36:00,Malware,Low,119.2.70.209,Device-6,Successful,Unknown
4505,2025-01-28 20:19:00,Failed Login,Medium,172.90.13.229,Device-44,Successful,UAE
4506,2025-02-07 18:08:00,Brute Force,High,3.75.99.216,Device-1,Allowed,USA
4507,2025-01-09 22:53:00,Firewall Block,High,170.164.225.142,Device-45,Allowed,UAE
4508,2025-02-01 14:34:00,Firewall Block,Low,245.249.76.54,Device-22,Allowed,KSA
4509,2025-02-21 18:59:00,Brute Force,Medium,244.225.115.157,Device-11,Allowed,KSA
4510,2025-01-09 12:15:00,Firewall Block,Medium,176.182.87.209,Device-5,Blocked,KSA
4511,2025-02-03 02:03:00,Firewall Block,High,1.150.218.197,Device-32,Failed,UAE
4512,2025-02-25 09:03:00,Failed Login,Low,7.183.51.217,Device-27,Successful,Germany
4513,2025-02-22 22:39:00,Malware,Low,233.211.60.5,Device-16,Successful,Egypt
4514,2025-01-05 14:44:00,Failed Login,Medium,193.218.53.97,Device-46,Blocked,Egypt
4515,2025-02-28 20:32:00,Brute Force,High,121.34.229.145,Device-29,Allowed,UAE
4516,2025-02-03 15:22:00,Failed Login,Medium,71.70.247.212,Device-20,Successful,Egypt
4517,2025-02-19 08:33:00,Brute Force,Low,74.65.123.165,Device-44,Blocked,Egypt
4518,2025-02-21 20:53:00,Port Scan,Low,5.165.8.113,Device-32,Allowed,Germany
4519,2025-02-05 00:27:00,Firewall Block,Low,191.226.248.170,Device-48,Failed,USA
4520,2025-02-20 09:09:00,Malware,Critical,40.54.180.254,Device-8,Blocked,Germany
4521,2025-02-15 08:20:00,Brute Force,Medium,33.206.14.249,Device-20,Successful,USA
4522,2025-02-19 10:01:00,Phishing Attempt,High,175.24.36.125,Device-8,Successful,Egypt
4523,2025-02-26 15:27:00,Phishing Attempt,Low,45.2.118.126,Device-9,Successful,Germany
4524,2025-01-13 11:45:00,Malware,Low,86.61.130.139,Device-19,Failed,KSA
4525,2025-01-05 22:22:00,Port Scan,Low,125.160.1.81,Device-18,Failed,Unknown
4526,2025-02-27 04:56:00,Brute Force,Low,100.196.69.6,Device-48,Failed,USA
4527,2025-02-13 13:08:00,Port Scan,Medium,33.149.60.161,Device-25,Successful,Egypt
4528,2025-01-30 17:55:00,Brute Force,High,78.71.83.30,Device-44,Successful,KSA
4529,2025-02-13 07:29:00,Port Scan,Low,32.126.185.208,Device-26,Allowed,USA
4530,2025-01-11 02:48:00,Port Scan,Critical,161.117.213.46,Device-30,Successful,KSA
4531,2025-02-11 02:31:00,Brute Force,High,243.166.176.138,Device-19,Blocked,Egypt
4532,2025-01-03 14:47:00,Brute Force,High,35.239.3.80,Device-4,Failed,Unknown
4533,2025-01-24 13:11:00,Malware,Critical,51.151.85.114,Device-2,Failed,Germany
4534,2025-01-05 16:42:00,Firewall Block,Low,218.72.90.97,Device-30,Successful,UAE
4535,2025-02-22 05:14:00,Port Scan,High,70.156.20.210,Device-36,Failed,USA
4536,2025-02-11 11:16:00,Malware,High,9.209.3.252,Device-5,Allowed,Unknown
4537,2025-01-27 15:37:00,Malware,Low,234.68.24.234,Device-35,Allowed,Germany
4538,2025-03-01 15:46:00,Phishing Attempt,Low,57.36.20.44,Device-25,Allowed,Egypt
4539,2025-02-04 07:33:00,Firewall Block,Low,11.7.225.6,Device-35,Allowed,Egypt
4540,2025-02-07 11:31:00,Failed Login,Low,248.146.197.211,Device-16,Allowed,Unknown
4541,2025-01-31 20:39:00,Failed Login,Low,97.181.230.23,Device-5,Blocked,Egypt
4542,2025-01-19 03:09:00,Failed Login,Low,131.230.69.202,Device-2,Failed,USA
4543,2025-02-16 04:56:00,Malware,Medium,135.189.154.175,Device-24,Successful,Germany
4544,2025-01-28 12:56:00,Failed Login,High,177.172.67.187,Device-43,Allowed,KSA
4545,2025-01-07 14:43:00,Phishing Attempt,Low,44.182.177.184,Device-12,Failed,Unknown
4546,2025-02-13 22:09:00,Failed Login,Medium,152.171.180.60,Device-49,Successful,UAE
4547,2025-01-07 07:41:00,Brute Force,Medium,116.43.14.205,Device-45,Allowed,Germany
4548,2025-02-14 14:38:00,Port Scan,Low,155.95.213.231,Device-49,Allowed,Germany
4549,2025-01-05 09:14:00,Phishing Attempt,Medium,100.19.204.77,Device-1,Successful,UAE
4550,2025-01-08 00:04:00,Firewall Block,Low,89.65.137.60,Device-47,Successful,Germany
4551,2025-01-23 15:07:00,Firewall Block,Critical,128.92.208.191,Device-5,Blocked,Unknown
4552,2025-02-01 10:21:00,Malware,Low,134.163.154.228,Device-17,Successful,USA
4553,2025-02-27 19:10:00,Firewall Block,Medium,245.16.60.112,Device-11,Blocked,Egypt
4554,2025-01-11 18:50:00,Phishing Attempt,High,27.231.176.161,Device-39,Blocked,Egypt
4555,2025-01-16 03:47:00,Firewall Block,Medium,136.136.150.229,Device-40,Allowed,Unknown
4556,2025-03-01 15:46:00,Failed Login,Low,185.205.38.6,Device-38,Successful,KSA
4557,2025-01-17 07:29:00,Brute Force,High,19.91.226.26,Device-48,Successful,USA
4558,2025-01-15 03:43:00,Brute Force,Low,174.7.218.196,Device-31,Successful,Egypt
4559,2025-02-22 03:16:00,Phishing Attempt,Medium,213.50.106.60,Device-39,Failed,Egypt
4560,2025-02-06 15:54:00,Brute Force,High,217.66.243.40,Device-37,Successful,USA
4561,2025-02-17 08:51:00,Brute Force,Low,54.133.178.13,Device-26,Blocked,USA
4562,2025-02-23 11:30:00,Phishing Attempt,High,112.62.253.100,Device-45,Blocked,Egypt
4563,2025-02-05 07:42:00,Malware,Medium,26.10.214.206,Device-25,Allowed,Unknown
4564,2025-01-23 21:43:00,Port Scan,Medium,159.91.39.56,Device-18,Allowed,Egypt
4565,2025-02-12 05:44:00,Firewall Block,Low,142.126.154.114,Device-49,Blocked,Egypt
4566,2025-03-01 07:22:00,Failed Login,Low,118.163.77.96,Device-16,Successful,Unknown
4567,2025-02-26 03:40:00,Brute Force,High,127.106.151.251,Device-9,Failed,UAE
4568,2025-02-13 08:54:00,Phishing Attempt,Low,157.138.132.54,Device-5,Allowed,Germany
4569,2025-02-11 12:31:00,Firewall Block,Low,247.126.222.89,Device-49,Failed,Germany
4570,2025-01-08 15:11:00,Phishing Attempt,Medium,156.96.225.240,Device-1,Successful,USA
4571,2025-02-17 11:32:00,Brute Force,Medium,188.45.160.238,Device-14,Allowed,USA
4572,2025-01-27 04:06:00,Brute Force,Low,71.33.218.25,Device-13,Blocked,UAE
4573,2025-02-02 04:54:00,Malware,Medium,162.231.98.153,Device-14,Allowed,Unknown
4574,2025-02-02 21:02:00,Brute Force,Medium,231.133.93.22,Device-43,Blocked,Germany
4575,2025-01-23 13:16:00,Firewall Block,High,242.83.52.211,Device-2,Successful,KSA
4576,2025-02-11 18:34:00,Brute Force,Low,101.108.242.51,Device-41,Allowed,UAE
4577,2025-02-06 21:04:00,Phishing Attempt,Low,210.236.201.84,Device-30,Failed,Egypt
4578,2025-01-17 14:50:00,Phishing Attempt,Medium,133.68.175.95,Device-3,Blocked,KSA
4579,2025-02-09 14:18:00,Phishing Attempt,Low,171.10.177.94,Device-11,Successful,Egypt
4580,2025-02-13 11:00:00,Malware,High,91.87.23.208,Device-38,Allowed,Egypt
4581,2025-02-27 14:04:00,Brute Force,Low,103.55.182.159,Device-31,Successful,USA
4582,2025-02-20 00:32:00,Failed Login,Low,249.160.199.120,Device-40,Failed,USA
4583,2025-02-19 14:12:00,Malware,High,166.159.69.193,Device-17,Allowed,Unknown
4584,2025-01-26 16:02:00,Port Scan,High,119.252.63.41,Device-24,Blocked,USA
4585,2025-01-19 09:16:00,Failed Login,Low,11.157.29.168,Device-9,Successful,UAE
4586,2025-01-27 14:28:00,Firewall Block,Low,134.53.133.183,Device-12,Failed,Germany
4587,2025-01-30 02:05:00,Malware,Low,178.158.166.210,Device-44,Successful,KSA
4588,2025-01-21 00:40:00,Firewall Block,Low,90.229.170.194,Device-22,Successful,Egypt
4589,2025-02-15 15:45:00,Firewall Block,Medium,203.253.245.193,Device-39,Successful,UAE
4590,2025-01-21 18:25:00,Firewall Block,Low,197.61.248.177,Device-13,Successful,Unknown
4591,2025-02-15 03:13:00,Phishing Attempt,High,133.153.52.45,Device-46,Failed,UAE
4592,2025-01-22 22:42:00,Brute Force,Critical,65.8.87.96,Device-44,Successful,USA
4593,2025-02-22 17:38:00,Failed Login,Low,139.125.117.136,Device-2,Allowed,UAE
4594,2025-02-08 15:43:00,Phishing Attempt,High,202.61.133.186,Device-20,Failed,Unknown
4595,2025-01-26 00:00:00,Port Scan,Medium,194.44.146.116,Device-20,Allowed,Egypt
4596,2025-02-17 11:24:00,Malware,Low,71.96.146.117,Device-49,Successful,KSA
4597,2025-02-22 19:51:00,Malware,Low,106.173.140.137,Device-9,Failed,KSA
4598,2025-02-23 19:41:00,Firewall Block,High,168.105.154.220,Device-37,Successful,KSA
4599,2025-01-11 11:51:00,Brute Force,Low,138.56.43.141,Device-43,Successful,KSA
4600,2025-02-03 16:50:00,Port Scan,High,234.8.147.190,Device-47,Successful,UAE
4601,2025-02-19 18:52:00,Port Scan,Low,158.228.219.126,Device-42,Allowed,UAE
4602,2025-02-26 10:48:00,Port Scan,Medium,200.242.85.4,Device-29,Failed,Unknown
4603,2025-01-18 17:34:00,Malware,Medium,13.81.31.7,Device-41,Allowed,KSA
4604,2025-01-21 12:10:00,Failed Login,Medium,153.219.148.110,Device-28,Successful,UAE
4605,2025-02-10 16:05:00,Phishing Attempt,High,133.74.238.42,Device-14,Successful,UAE
4606,2025-01-06 01:13:00,Brute Force,Low,77.191.120.200,Device-1,Allowed,Germany
4607,2025-02-07 15:55:00,Malware,High,79.206.25.17,Device-2,Failed,Egypt
4608,2025-01-23 07:23:00,Brute Force,High,193.36.218.81,Device-35,Blocked,UAE
4609,2025-02-09 13:33:00,Firewall Block,Critical,222.245.220.21,Device-22,Allowed,Unknown
4610,2025-01-29 05:26:00,Phishing Attempt,High,75.22.121.97,Device-31,Allowed,Egypt
4611,2025-01-15 22:39:00,Malware,Low,184.79.97.156,Device-25,Successful,Germany
4612,2025-01-28 21:15:00,Port Scan,Low,227.243.110.216,Device-19,Failed,Egypt
4613,2025-02-03 00:59:00,Failed Login,Low,218.163.234.232,Device-2,Blocked,Germany
4614,2025-02-21 01:56:00,Port Scan,High,210.76.140.116,Device-49,Successful,Germany
4615,2025-01-06 09:07:00,Firewall Block,Low,20.249.199.154,Device-18,Successful,Germany
4616,2025-01-21 11:48:00,Malware,Low,210.32.135.37,Device-47,Allowed,Unknown
4617,2025-01-12 01:06:00,Brute Force,Low,197.227.111.96,Device-45,Allowed,KSA
4618,2025-02-07 07:55:00,Firewall Block,Critical,45.3.77.21,Device-17,Successful,KSA
4619,2025-02-07 13:14:00,Phishing Attempt,Medium,197.217.104.143,Device-47,Blocked,UAE
4620,2025-02-25 16:52:00,Port Scan,Medium,42.101.13.200,Device-2,Failed,Unknown
4621,2025-02-02 12:20:00,Malware,Critical,120.250.49.145,Device-31,Successful,USA
4622,2025-02-26 00:27:00,Brute Force,Medium,70.238.58.18,Device-9,Blocked,UAE
4623,2025-02-14 14:36:00,Failed Login,Medium,232.19.80.131,Device-14,Blocked,KSA
4624,2025-02-22 10:35:00,Phishing Attempt,Medium,191.29.96.99,Device-2,Blocked,UAE
4625,2025-01-19 15:25:00,Firewall Block,Low,123.99.3.199,Device-46,Failed,Germany
4626,2025-01-24 00:22:00,Port Scan,Low,86.119.58.127,Device-1,Allowed,USA
4627,2025-01-16 20:35:00,Brute Force,Low,8.66.16.105,Device-22,Failed,USA
4628,2025-01-21 20:54:00,Failed Login,Low,138.142.176.69,Device-30,Allowed,KSA
4629,2025-01-08 05:36:00,Firewall Block,Medium,23.153.106.210,Device-29,Successful,Egypt
4630,2025-02-28 14:32:00,Brute Force,High,23.183.51.235,Device-44,Allowed,Unknown
4631,2025-02-03 03:27:00,Failed Login,Low,46.100.228.99,Device-45,Allowed,KSA
4632,2025-02-24 02:53:00,Failed Login,Medium,39.26.80.170,Device-39,Failed,USA
4633,2025-02-03 00:17:00,Brute Force,Medium,1.17.226.138,Device-43,Successful,Egypt
4634,2025-02-19 22:07:00,Malware,Critical,17.44.1.227,Device-46,Blocked,Egypt
4635,2025-01-24 08:14:00,Brute Force,High,138.178.65.112,Device-21,Blocked,USA
4636,2025-02-18 11:10:00,Firewall Block,Low,212.248.50.89,Device-37,Allowed,UAE
4637,2025-02-20 23:59:00,Port Scan,High,48.196.109.100,Device-24,Blocked,KSA
4638,2025-01-24 14:08:00,Brute Force,Low,248.36.232.181,Device-19,Blocked,UAE
4639,2025-01-28 17:35:00,Firewall Block,Low,26.122.174.119,Device-14,Failed,Germany
4640,2025-02-14 19:27:00,Firewall Block,High,28.174.87.96,Device-36,Successful,UAE
4641,2025-02-09 11:54:00,Malware,Low,168.131.223.99,Device-40,Failed,KSA
4642,2025-01-04 12:23:00,Malware,High,113.143.241.91,Device-5,Allowed,Egypt
4643,2025-02-06 01:23:00,Brute Force,Low,59.207.36.243,Device-18,Successful,Germany
4644,2025-02-07 17:59:00,Firewall Block,Low,175.238.77.47,Device-22,Allowed,Germany
4645,2025-01-04 21:43:00,Port Scan,High,11.40.30.244,Device-38,Allowed,USA
4646,2025-01-03 11:18:00,Port Scan,Medium,166.160.87.200,Device-34,Allowed,Germany
4647,2025-02-15 20:48:00,Port Scan,Low,159.36.64.174,Device-50,Successful,Egypt
4648,2025-02-11 08:07:00,Malware,Medium,230.160.189.142,Device-25,Successful,USA
4649,2025-01-13 23:33:00,Firewall Block,High,115.166.52.191,Device-35,Successful,KSA
4650,2025-01-14 20:29:00,Malware,Medium,194.233.215.101,Device-38,Allowed,KSA
4651,2025-02-04 02:16:00,Malware,Low,81.77.147.153,Device-47,Failed,Unknown
4652,2025-01-15 10:46:00,Brute Force,Low,127.96.138.231,Device-33,Allowed,KSA
4653,2025-02-17 22:16:00,Firewall Block,Low,117.121.142.23,Device-48,Failed,Egypt
